run_id,city,city_slug,hotspot_rank,cell_id,centroid_latitude,centroid_longitude,p10,p50,p90,uncertainty_width,relative_uncertainty,confidence_score,confidence_band,hotspot_priority_class,planning_interpretation,verification_need
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,38,Z2991,42.408084508300014,69.61502614398887,1021.4838330933648,1191.0645142512174,1352.9075363086552,331.42370321529035,0.2782583976348631,0.3563366166711279,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,41,Z2686,42.36318441943194,69.59030009669118,1059.8856199946326,1187.6146184554752,1377.7554655453887,317.8698455507559,0.2676540357545903,0.3686276208888805,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,42,Z2672,42.30014475217912,69.58971090541085,1069.1335939422795,1186.3578524236686,1387.404879613725,318.27128567144524,0.2682759548657542,0.3679067844533911,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,43,Z3180,42.35395216528308,69.63271132529933,1084.1731150570797,1186.2886752058512,1439.5371353820924,355.36402032501286,0.2995594813912796,0.33164755822058,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,46,Z2526,42.30470936111114,69.57762078496178,1107.9550495195062,1184.6827711344529,1413.4014821002686,305.44643258076223,0.2578297245669122,0.3800145059846163,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,47,Z2826,42.33160157855506,69.60214255967836,1044.354557697038,1180.8003405888198,1359.8078716311516,315.4533139341136,0.2671521197028187,0.3692093675681182,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,49,Z2831,42.35411565115935,69.60235743612694,1073.1822906491611,1176.6045740808695,1377.5469116110044,304.36462096184323,0.2586804672246021,0.3790284512165929,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,52,Z3193,42.41248800109503,69.63329936328716,968.8163406286528,1173.8870527315778,1305.1837909695637,336.36745034091075,0.2865415795822947,0.3467359801215881,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,58,Z2454,42.30924262349181,69.57159543459944,1053.604520985663,1167.4366531780051,1355.1444661764597,301.53994519079674,0.2582923402053056,0.3794783105183648,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
city1_v3_rf500m_e20_20260618T040646Z,Shymkent,shymkent,60,Z3115,42.3584882886213,69.62668530597101,1051.235484689386,1165.2230151668427,1350.5299926304997,299.2945079411134,0.2568559872620254,0.3811431179139782,low,high_value_low_confidence,Potentially important but requires local verification.,Local verification recommended before strong interpretation.
